cpt_code,median_price
70555,114.18
70557,145.56
70558,161.09
70559,152.68
71045,25.23
71046,32.67
71047,40.76
71048,44.31
71100,35.58
71101,40.76
71110,42.37
71111,50.78
71120,32.35
71130,39.79
71250,131.0
71260,164.32
71270,193.11
71271,135.53
71275,277.86
71550,329.61
71551,367.13
71552,461.58
71555,327.67
72020,23.61
72040,38.49
72050,52.4
72052,60.16
72070,32.02
72072,38.17
72074,43.34
72080,33.64
72081,41.73
72082,68.25
72083,77.63
72084,95.42
72100,38.49
72110,50.46
72114,59.52
72120,39.46
72125,128.09
72126,165.94
72127,193.43
72128,127.77
72129,167.55
72130,195.7
72131,127.45
72132,166.58
72133,193.76
72141,187.61
72142,271.06
72146,187.93
72147,268.15
72148,188.26
72149,266.21
72156,315.05
72157,315.7
72158,314.41
72159,335.76
72170,27.17
72190,40.76
72191,299.85
72192,131.0
72193,223.19
72194,246.48
72195,224.48
72196,264.27
72197,331.23
72198,333.17
72200,32.67
72202,38.17
72220,31.7
72240,107.71
72255,102.86
72265,104.8
72270,147.18
72285,127.77
72295,107.39
73000,31.7
73010,23.29
73020,21.03
73030,33.64
73040,125.5
73050,28.14
73060,31.05
73070,28.46
73080,31.7
73085,95.1
73090,28.46
73092,30.41
73100,32.67
73110,40.11
73115,127.12
73120,30.41
73130,36.23
73140,37.2
73200,158.17
73201,196.67
73202,242.28
73206,292.74
73218,296.29
73219,324.44
73220,402.07
73221,200.55
73222,305.67
73223,378.45
73225,320.55
73501,32.35
73502,46.26
73503,58.87
73521,40.11
73522,52.4
73523,60.16
73525,120.98
73551,28.79
73552,34.61
73560,32.99
73562,39.46
73564,45.93
73565,38.82
73580,104.48
73590,30.73
73592,30.41
73600,31.05
73610,35.26
73615,120.65
73620,27.49
73630,32.99
73650,27.49
73660,28.14
73700,127.77
73701,164.0
73702,192.14
73706,317.97
73718,218.99
73719,258.45
73720,331.55
73721,200.22
73722,307.29
73723,377.48
73725,331.55
74018,29.11
74019,35.9
74021,41.4
74022,48.52
74150,134.24
74160,227.07
74170,255.21
74174,374.25
74175,301.15
74176,180.82
74177,297.26
74178,332.85
74181,192.46
74182,297.26
74183,332.52
74185,331.55
74190,21.03
74210,89.92
74220,93.16
74221,104.8
74230,118.06
74235,54.34
74240,117.09
74246,132.3
74248,78.93
74250,116.45
74251,339.31
74261,404.33
74262,454.47
74263,699.98
74270,146.21
74280,208.63
74283,251.98
74290,80.87
74300,12.62
74301,9.7
74328,22.0
74329,22.32
74330,25.88
74340,24.58
74355,34.93
74360,25.88
74363,38.17
74400,128.42
74410,134.88
74415,144.91
74420,75.69
74425,129.39
74430,40.11
74440,92.51
74445,51.43
74450,14.88
74455,98.33
74470,24.26
74485,114.18
74712,402.07
74713,195.7
74740,87.66
74742,27.82
74775,28.46
75557,272.36
75559,363.9
75561,354.84
75563,413.06
75565,43.99
75571,98.98
75572,224.48
75573,301.79
75574,318.29
75580,839.07
75600,168.2
75605,116.77
75625,121.62
75630,151.38
75635,404.65
75705,249.07
75710,143.62
75716,157.53
75726,165.61
75731,149.76
75733,167.55
75736,140.06
75741,125.18
75743,143.29
75746,131.0
75756,157.53
75774,92.83
75801,41.4
75803,53.37
75805,37.2
75807,50.14
75809,78.6
75810,46.58
75820,102.86
75822,128.74
75825,110.63
75827,113.86
75831,116.12
75833,142.97
75840,124.21
75842,154.29
75860,122.59
75870,159.14
75872,124.21
75880,104.48
75885,133.27
75887,133.91
75889,119.68
75891,120.33
75893,102.21
75894,69.22
75898,87.66
75901,215.43
75902,82.81
75956,316.67
75957,271.39
75958,180.17
75959,157.53
75970,35.9
75984,91.54
75989,107.39
76000,41.73
76010,28.46
76014,10.67
76015,51.43
76016,71.16
76017,219.63
76018,111.6
76019,145.56
76080,58.22
76098,41.73
76100,85.39
76120,106.42
76125,12.94
76145,955.52
76376,24.91
76377,76.98
76380,128.74
76391,196.34
76506,106.1
76510,65.66
76511,54.67
76512,46.26
76513,72.13
76514,11.0
76516,45.29
76519,65.99
76529,81.51
76536,106.1
76604,56.28
76641,98.98
76642,82.16
76700,111.92
76705,84.1
76706,103.51
76770,104.48
76775,58.87
76776,141.68
76800,175.32
76801,112.89
76802,57.9
76805,130.03
76810,83.78
76811,172.08
76812,183.4
76813,109.98
76814,71.16
76815,78.28
76816,105.13
76817,88.95
76818,115.15
76819,83.13
76820,42.7
76821,85.07
76825,248.1
76826,149.12
76827,66.63
76828,46.58
76830,114.18
76831,110.63
76856,101.57
76857,48.52
76870,96.72
76872,190.52
76873,169.5
76881,51.75
76882,62.43
76883,70.19
76885,130.36
76886,96.07
76932,33.96
76936,249.71
76937,37.2
76940,97.04
76941,61.13
76942,57.25
76945,30.41
76946,32.35
76948,77.31
76965,92.51
76975,38.82
76977,7.12
76978,188.26
76979,119.68
76981,102.54
76982,89.6
76983,57.58
76984,30.08
76987,92.19
76988,58.22
76989,34.61
76998,44.96
77001,94.13
77002,110.3
77003,99.63
77011,211.55
77012,122.27
77013,175.32
77014,115.8
77021,403.36
77022,191.49
77046,208.63
77047,215.1
77048,330.58
77049,336.73
77053,52.08
77054,67.28
77063,50.78
77065,121.95
77066,153.65
77067,124.53
77071,52.72
77072,24.91
77073,43.99
77074,63.4
77075,96.07
77076,103.83
77077,44.96
77078,97.04
77080,38.17
77081,31.05
77084,310.53
77085,52.4
77086,33.32
77089,38.82
77090,2.91
77091,26.52
77092,9.38
77261,68.57
77262,106.1
77263,164.97
77280,260.07
77285,431.5
77290,427.62
77293,390.75
77295,471.94
77300,65.34
77301,1797.82
77306,145.56
77307,283.36
77316,240.66
77317,316.67
77318,450.26
77321,92.51
77331,63.72
77332,39.79
77333,132.94
77334,122.92
77336,88.63
77338,461.58
77370,145.56
77372,904.08
77373,949.37
77401,39.79
77417,15.85
77427,187.93
77431,106.1
77432,416.62
77435,629.46
77469,314.73
77470,142.32
77600,527.89
77605,912.17
77610,653.72
77615,1031.53
77620,612.0
77750,387.51
77761,414.36
77762,545.04
77763,774.05
77767,243.25
77768,357.43
77770,339.31
77771,594.21
77772,887.91
77778,907.64
77789,129.71
77790,18.44
78012,78.6
78013,163.35
78014,207.34
78015,202.81
78016,240.66
78018,271.06
78020,76.66
78070,256.83
78071,304.7
78072,377.48
78075,384.92
78102,154.29
78103,163.67
78104,218.02
78110,67.6
78111,88.95
78120,69.22
78121,91.54
78122,96.39
78130,120.65
78140,106.1
78185,148.47
78191,120.65
78195,307.62
78201,169.82
78202,188.58
78215,174.35
78216,131.65
78226,281.41
78227,377.81
78230,157.2
78231,100.92
78232,99.3
78258,190.52
78261,175.96
78262,216.07
78264,287.24
78265,342.23
78266,384.92
78278,303.09
78282,14.56
78290,286.27
78291,230.95
78300,196.67
78305,239.69
78306,256.18
78315,300.82
78350,31.05
78351,14.23
78414,20.05
78428,165.61
78429,75.69
78430,71.49
78431,83.78
78432,92.19
78433,98.33
78434,27.82
78445,166.26
78451,296.94
78452,408.86
78453,255.86
78454,378.78
78456,272.68
78457,151.38
78458,184.7
78459,70.19
78466,154.94
78468,175.96
78469,197.96
78472,200.22
78473,254.57
78481,156.23
78483,211.22
78491,68.9
78492,79.9
78494,202.81
78496,40.11
78579,163.67
78580,206.69
78582,287.56
78597,175.96
78598,260.71
78600,161.41
78601,190.52
78605,177.91
78606,286.27
78608,65.99
78609,68.57
78610,154.94
78630,292.41
78635,293.06
78645,281.41
78650,235.16
78660,127.45
78700,152.03
78701,199.25
78707,206.05
78708,170.47
78709,321.52
78725,94.45
78730,64.05
78740,202.81
78761,188.9
78800,221.25
78801,236.78
78802,266.86
78803,327.99
78804,552.8
78808,38.82
78811,68.25
78812,85.72
78813,87.34
78814,97.36
78815,109.01
78816,109.65
78830,412.42
78831,612.97
78832,777.29
78835,85.72
79005,130.68
79101,141.03
79200,126.8
79300,60.81
79403,164.97
79440,114.18
79445,105.45
80503,26.2
80504,50.78
80505,92.83
80506,40.76
83020,17.14
84165,17.14
84166,17.14
84181,17.14
84182,17.14
85060,22.64
85097,67.28
85390,34.29
85396,18.44
85576,17.14
86077,51.11
86078,51.11
86079,50.78
86153,31.7
86255,17.14
86256,17.14
86320,17.14
86325,17.14
86334,17.14
86335,17.14
86486,6.15
86510,7.44
86580,9.7
87164,18.11
87207,17.14
88104,77.63
88106,68.9
88108,67.93
88112,65.66
88120,542.45
88121,393.33
88125,28.14
88141,24.26
88160,80.87
88161,81.51
88162,128.09
88172,54.67
88173,166.26
88177,28.79
88182,155.59
88184,75.69
88185,22.0
88187,34.29
88188,58.22
88189,79.25
88291,32.99
88300,16.17
88302,32.35
88304,41.4
88305,69.54
88307,278.18
88309,415.33
88311,19.73
88312,108.36
88313,79.57
88314,83.13
88319,131.33
88321,93.8
88323,112.57
88325,152.03
88329,52.72
88331,97.69
88332,53.05
88333,88.31
88334,54.02
88341,93.48
88342,109.01
88344,167.23
88346,140.06
88348,477.43
88350,107.07
88355,137.8
88356,229.01
88358,130.68
88360,115.48
88361,112.24
88362,223.51
88363,22.64
88364,125.18
88365,168.85
88366,260.07
88367,105.77
88368,144.59
88369,126.8
88371,18.11
88372,17.14
88373,63.72
88374,264.27
88375,44.96
88377,376.19
88380,122.27
88381,188.58
88387,32.35
89049,281.41
89060,17.14
89220,18.44
89230,2.91
90460,22.32
90461,8.41
90471,20.05
90472,14.23
90473,16.17
90474,11.64
90785,14.23
90791,166.91
90792,187.93
90832,78.93
90833,72.78
90834,104.16
90836,92.51
90837,154.29
90838,122.92
90839,148.47
90840,72.78
90845,99.3
90846,98.66
90847,102.86
90849,37.52
90853,28.14
90863,24.26
90865,155.59
90870,166.58
90875,56.61
90876,100.6
90880,99.3
90885,45.29
90887,83.13
90901,39.46
90912,77.63
90913,31.38
90935,67.93
90937,98.33
90945,83.13
90947,117.42
90951,1119.19
90954,964.25
90955,503.96
90956,337.05
90957,739.76
90958,481.96
90959,314.73
90960,342.87
90961,284.65
90962,196.67
90963,582.56
90964,499.43
90965,480.99
90966,284.65
90967,16.82
90968,16.5
90969,16.17
90970,9.38
90997,84.75
91010,209.28
91013,24.26
91020,261.04
91022,166.58
91030,139.09
91034,181.14
91035,424.06
91037,160.12
91038,374.9
91040,478.73
91065,63.4
91110,675.72
91111,803.81
91112,1477.91
91113,826.13
91117,130.36
91120,463.2
91122,264.27
91132,404.65
91133,424.71
91200,29.44
92002,81.19
92004,142.97
92012,85.39
92014,120.98
92015,18.44
92018,135.21
92019,70.19
92020,26.2
92025,35.26
92060,61.78
92065,38.49
92066,25.88
92071,34.93
92072,119.68
92081,32.35
92082,45.29
92083,61.13
92100,82.16
92132,28.79
92133,29.76
92134,31.38
92136,45.61
92137,56.93
92145,12.62
92201,23.94
92202,14.88
92227,17.14
92228,28.79
92229,43.67
92230,122.59
92235,152.68
92240,229.01
92242,314.41
92250,35.58
92260,18.44
92265,84.42
92270,116.45
92273,119.68
92274,86.69
92283,52.72
92284,29.44
92285,22.32
92286,37.52
92287,127.77
92310,95.75
92311,98.66
92312,118.71
92313,94.45
92314,83.13
92315,78.6
92316,97.04
92317,82.81
92325,43.67
92326,37.2
92340,33.64
92341,38.49
92342,41.4
92352,41.4
92353,47.55
92354,13.59
92355,21.03
92358,11.32
92370,29.44
92371,11.64
92502,92.51
92504,27.82
92507,75.04
92508,23.61
92511,111.92
92512,62.43
92516,70.52
92517,73.43
92518,73.75
92519,118.39
92520,87.66
92521,130.68
92522,108.68
92523,223.51
92524,106.74
92526,82.81
92537,37.85
92538,21.35
92540,101.57
92541,24.26
92542,27.82
92544,17.47
92545,16.5
92546,128.09
92547,10.03
92548,45.29
92549,62.75
92550,21.03
92551,12.29
92552,38.82
92553,46.9
92555,29.44
92556,45.61
92557,35.26
92558,9.06
92562,48.2
92563,34.61
92565,21.35
92567,15.53
92568,14.56
92570,31.05
92571,30.73
92572,55.31
92575,71.81
92576,43.99
92577,22.32
92579,42.7
92582,86.69
92583,57.58
92584,104.8
92587,21.03
92588,32.35
92596,77.63
92597,71.16
92601,152.35
92602,95.75
92603,143.29
92604,86.37
92605,87.98
92606,75.69
92607,120.98
92608,47.55
92609,100.92
92610,83.45
92611,88.95
92612,193.43
92613,35.26
92614,145.88
92615,31.38
92616,224.48
92617,39.14
92618,30.73
92620,86.37
92621,21.03
92622,76.66
92623,19.73
92625,65.02
92626,83.45
92627,19.73
92640,104.8
92650,25.55
92651,76.66
92652,105.13
92653,78.6
92920,501.05
92924,596.79
92928,556.68
92933,624.93
92937,556.36
92941,625.58
92943,625.58
92950,310.2
92953,0.97
92960,148.15
92961,231.6
92970,178.88
92971,95.1
92972,139.41
92973,166.58
92974,152.35
92975,355.81
92977,54.34
92978,89.6
92979,71.49
92986,1264.42
92987,1303.56
92990,1044.15
92997,600.03
92998,301.79
93000,13.91
93005,6.15
93010,7.76
93015,70.84
93016,20.05
93017,37.2
93018,13.59
93024,109.65
93025,123.89
93040,12.94
93041,6.47
93042,6.47
93050,15.85
93150,98.01
93151,85.72
93152,136.5
93153,51.11
93224,68.25
93225,17.47
93226,33.32
93227,17.47
93228,24.26
93229,744.62
93241,259.74
93242,11.32
93243,226.43
93244,22.0
93245,270.42
93246,11.32
93247,234.84
93248,24.26
93260,73.1
93261,67.28
93264,50.14
93268,163.35
93270,7.76
93271,132.62
93272,22.97
93278,30.73
93279,64.37
93280,75.04
93281,79.9
93282,76.01
93283,93.48
93284,100.92
93285,56.93
93286,43.02
93287,49.81
93288,53.7
93289,68.57
93290,50.46
93291,46.58
93292,48.84
93293,40.11
93294,28.14
93295,34.61
93296,19.41
93297,58.22
93298,97.69
93303,208.63
93304,146.85
93306,187.93
93307,131.0
93308,94.45
93312,225.46
93313,10.67
93314,215.75
93315,119.04
93316,24.26
93317,83.78
93318,97.04
93319,52.08
93320,48.52
93321,23.94
93325,22.0
93350,176.94
93351,222.54
93352,33.96
93355,213.49
93356,35.26
93451,792.49
93452,830.01
93453,1059.35
93454,835.83
93455,933.2
93456,1040.59
93457,1135.69
93458,962.96
93459,1036.71
93460,1150.24
93461,1268.95
93462,196.02
93463,92.83
93464,207.99
93503,83.45
93505,600.03
93563,48.84
93564,52.4
93565,25.88
93566,24.58
93567,35.58
93568,44.31
93569,35.58
93571,68.25
93572,49.49
93573,59.19
93574,65.99
93575,87.66
93580,923.49
93581,1254.72
93582,626.23
93583,702.24
93584,55.96
93585,52.72
93586,66.96
93587,98.01
93588,99.3
93590,1013.74
93591,840.36
93592,365.52
93593,179.2
93594,275.27
93595,245.51
93596,305.67
93597,397.22
93598,62.43
93600,109.33
93602,108.04
93603,108.04
93609,256.83
93610,152.03
93612,150.41
93613,275.27
93615,34.29
93616,55.31
93618,203.14
93619,361.63
93620,582.56
93621,77.31
93622,160.44
93623,51.75
93624,225.78
93631,370.69
93640,166.26
93641,289.5
93642,316.67
93644,183.08
93650,551.51
93653,791.2
93654,953.57
93655,290.47
93656,896.64
93657,290.8
93660,159.14
93662,66.63
93668,14.23
93701,25.55
93702,114.83
93724,268.8
93740,7.44
93750,49.81
93770,7.44
93784,44.64
93786,22.0
93788,5.5
93790,17.14
93792,66.63
93793,11.0
93797,16.5
93798,24.58
93880,181.79
93882,119.04
93886,248.42
93888,156.23
93892,283.68
93893,323.79
93896,173.05
93897,217.69
93898,228.04
93922,79.25
93923,125.83
93924,154.29
93925,229.01
93926,137.47
93930,190.84
93931,118.39
93970,178.88
93971,114.51
93975,252.63
93976,153.0
93978,174.02
93979,112.89
93980,113.21
93981,68.25
93985,238.72
93986,140.06
93990,140.38
94002,87.98
94003,61.78
94004,45.29
94005,87.66
94010,26.52
94011,81.19
94012,131.97
94013,17.79
94014,54.34
94015,31.05
94016,23.29
94060,37.85
94070,61.46
94150,24.58
94200,14.56
94375,37.85
94450,85.07
94452,49.17
94453,65.02
94610,53.37
94617,86.69
94618,33.32
94619,63.4
94621,150.73
94625,75.04
94626,81.51
94640,7.76
94644,55.96
94645,16.5
94660,63.4
94662,32.99
94664,17.47
94667,24.58
94668,37.52
94669,20.38
94680,51.11
94681,46.58
94690,46.9
94726,54.99
94727,43.67
94728,43.02
94729,54.34
94760,3.56
94761,3.88
94762,23.94
94780,51.75
94781,21.03
95004,3.56
95012,18.11
95017,8.09
95018,19.08
95024,7.44
95027,4.53
95028,11.97
95044,4.85
95052,5.5
95056,51.43
95060,38.49
95065,28.46
95070,34.29
95076,120.98
95079,83.45
95115,10.35
95117,11.97
95144,15.85
95145,33.96
95146,62.43
95147,60.16
95148,89.28
95149,118.71
95165,13.91
95170,10.35
95180,135.53
95249,64.05
95250,139.41
95251,33.32
95717,103.83
95718,130.68
95719,156.23
95720,200.55
95721,200.55
95722,243.57
95723,246.48
95724,308.91
95725,283.03
95726,393.33
95782,942.9
95783,999.18
95800,124.53
95801,94.45
95803,126.47
95805,425.68
95806,93.16
95807,401.74
95808,476.14
95810,608.44
95811,637.23
95812,337.05
95813,429.88
95816,375.87
95819,437.65
95822,404.65
95824,36.55
95829,1687.19
95830,639.81
95836,101.89
95851,23.61
95852,20.05
95857,61.46
95860,107.07
95861,149.44
95863,203.14
95864,214.78
95865,141.03
95866,125.83
95867,100.6
95868,121.3
95869,87.98
95870,77.63
95872,177.26
95873,65.99
95874,71.16
95875,116.45
95885,57.9
95886,90.57
95887,78.93
95905,31.7
95907,85.72
95908,106.74
95909,128.42
95910,167.88
95911,201.52
95912,234.84
95913,274.95
95919,15.53
95921,83.78
95922,86.04
95923,114.18
95924,142.65
95925,148.79
95926,136.18
95927,171.11
95928,229.01
95929,229.34
95930,64.05
95933,77.63
95937,98.33
95938,361.31
95939,535.01
95940,31.05
95954,372.31
95955,175.96
95957,281.74
95958,688.33
95961,317.97
95962,273.0
95965,390.75
95966,190.84
95967,164.64
95970,18.11
95971,46.26
95972,54.99
95976,36.55
95977,48.84
95980,43.34
95981,38.49
95982,58.22
95983,47.87
95984,41.73
95990,84.42
95991,105.77
95992,41.08
96000,80.22
96001,102.54
96002,20.7
96004,102.54
96020,150.09
96041,50.14
96105,93.8
96110,11.32
96112,127.12
96113,53.37
96116,88.63
96121,72.78
96125,99.63
96127,4.53
96130,117.42
96131,82.81
96132,125.18
96133,93.48
96136,40.76
96137,35.9
96138,33.64
96139,33.64
96146,2.26
96156,98.98
96158,67.93
96159,23.29
96160,2.91
96161,2.91
96164,10.35
96165,4.85
96167,72.13
96168,25.88
96170,75.04
96171,27.17
96202,23.29
96203,5.82
96360,30.08
96361,11.64
96365,57.9
96366,19.41
96367,26.52
96368,18.44
96369,134.24
96370,15.85
96371,55.64
96372,13.91
96373,18.44
96374,33.96
96375,14.23
96377,17.47
96380,22.32
96381,19.08
96401,66.31
96402,34.93
96405,79.57
96406,121.95
96409,92.51
96411,50.78
96413,119.36
96415,25.55
96416,117.42
96417,58.87
96420,94.45
96422,144.27
96423,66.96
96425,155.26
96440,692.86
96446,147.18
96450,153.97
96521,114.18
96522,108.36
96523,23.29
96542,122.92
96547,350.96
96548,160.76
96567,127.77
96570,52.08
96571,23.94
96573,212.84
96574,261.68
96900,24.26
96902,21.03
96904,64.37
96910,113.54
96912,96.39
96913,146.21
96920,136.83
96921,146.21
96922,182.76
96931,161.73
96932,120.01
96933,41.73
96934,114.18
96935,73.75
96936,40.43
97010,6.47
97012,14.23
97014,12.29
97016,11.64
97018,6.15
97022,15.53
97024,7.12
97026,6.79
97028,8.09
97032,14.23
97033,18.76
97034,13.59
97035,13.91
97036,34.29
97110,28.79
97112,32.02
97113,36.55
97116,28.79
97124,29.76
97129,21.67
97130,20.7
97140,27.17
97150,17.47
97161,98.01
97162,98.01
97163,98.01
97164,67.6
97165,100.6
97166,100.6
97167,100.6
97168,69.54
97530,34.61
97533,60.49
97535,32.02
97537,31.7
97542,30.73
97550,52.08
97551,25.55
97552,22.0
97597,96.72
97598,43.34
97605,42.05
97606,50.14
97607,323.14
97608,337.05
97610,397.22
97750,33.32
97755,37.52
97760,45.93
97761,40.43
97763,50.14
97802,35.58
97803,31.05
97804,16.5
97810,44.64
97811,25.55
97813,51.43
97814,28.79
98000,49.81
98001,82.16
98002,131.0
98003,173.7
98004,38.49
98005,67.28
98006,99.3
98007,131.65
98008,47.23
98009,78.28
98010,121.95
98011,158.5
98012,35.26
98013,61.46
98014,89.92
98015,130.68
98016,15.85
98925,30.41
98926,43.99
98927,57.25
98928,69.54
98929,81.84
98940,26.52
98941,38.49
98942,49.81
98943,24.91
98960,30.41
98961,14.56
98962,10.67
98966,12.94
98967,23.94
98968,32.99
98970,11.32
98971,21.35
98972,32.35
98975,19.73
98976,43.02
98977,43.02
98980,50.14
98981,39.14
99091,51.75
99151,57.9
99152,48.52
99153,11.64
99155,79.57
99156,71.16
99157,55.31
99170,159.79
99173,3.23
99174,6.15
99175,29.11
99177,4.85
99183,102.21
99184,205.08
99188,11.32
99195,87.01
99202,69.87
99203,109.01
99204,163.35
99205,215.75
99211,22.64
99212,54.99
99213,88.95
99214,125.18
99215,175.64
99221,79.57
99222,125.5
99223,167.23
99231,47.23
99232,76.34
99233,113.86
99234,93.8
99235,152.68
99236,199.58
99238,78.28
99239,110.63
99242,72.46
99243,109.33
99244,155.59
99245,202.81
99252,67.93
99253,96.07
99254,132.94
99255,178.55
99281,11.0
99282,40.43
99283,68.25
99284,116.45
99285,168.85
99291,265.56
99292,115.48
99304,77.63
99305,128.42
99306,175.32
99307,38.49
99308,71.81
99309,104.16
99310,148.47
99315,78.6
99316,125.83
99341,47.55
99342,75.69
99344,136.83
99345,193.76
99347,43.67
99348,74.07
99349,122.59
99350,177.91
99358,86.37
99359,36.55
99360,55.96
99366,39.14
99367,51.43
99368,33.64
99374,65.99
99375,99.3
99377,65.99
99378,99.3
99379,65.99
99380,99.3
99381,106.1
99382,111.27
99383,115.48
99384,129.71
99385,126.15
99386,145.24
99387,157.85
99391,95.1
99392,101.24
99393,101.24
99394,110.63
99395,113.86
99396,120.98
99397,130.36
99401,37.2
99402,60.49
99403,82.81
99404,106.74
99406,13.91
99407,26.52
99408,32.99
99409,63.4
99411,19.08
99412,23.94
99415,20.05
99416,9.38
99417,29.76
99418,37.85
99421,14.56
99422,28.46
99423,44.96
99424,80.87
99425,58.87
99426,61.78
99427,50.46
99437,57.58
99439,45.93
99446,17.14
99447,34.61
99448,51.43
99449,69.54
99451,32.99
99452,33.64
99453,19.73
99454,43.02
99457,47.87
99458,38.49
99459,20.7
99460,88.63
99461,88.63
99462,38.49
99463,103.83
99464,69.22
99465,135.53
99466,221.25
99467,110.95
99468,852.98
99469,369.07
99471,738.47
99472,383.63
99473,13.91
99474,16.5
99475,536.63
99476,325.41
99477,323.79
99478,126.8
99479,115.15
99480,110.95
99483,266.21
99484,53.05
99485,70.19
99486,60.81
99487,131.65
99489,70.52
99490,60.49
99491,82.16
99492,145.24
99493,133.59
99494,55.96
99495,201.2
99496,272.68
99497,79.57
99498,68.9
G0011,26.52
G0012,13.91
G0013,22.64
G0017,207.99
G0018,102.21
G0019,77.96
G0022,48.52
G0023,77.96
G0024,48.52
G0071,13.91
G0076,47.87
G0077,71.49
G0078,116.77
G0079,153.32
G0080,200.55
G0081,46.9
G0082,76.01
G0083,119.04
G0084,167.55
G0085,200.55
G0086,71.81
G0087,100.6
G0101,37.85
G0102,22.64
G0104,179.85
G0105,327.67
G0108,53.05
G0109,15.2
G0117,61.13
G0118,40.11
G0121,327.99
G0124,24.26
G0127,23.29
G0128,9.38
G0130,36.88
G0136,18.44
G0138,172.08
G0140,77.96
G0141,24.26
G0146,48.52
G0166,97.04
G0168,95.75
G0179,41.08
G0180,52.08
G0181,102.21
G0182,100.92
G0237,11.32
G0238,10.03
G0239,12.94
G0245,62.11
G0246,37.52
G0247,80.54
G0248,96.72
G0249,60.81
G0250,8.41
G0252,68.57
G0268,50.46
G0270,31.05
G0271,16.5
G0276,353.87
G0277,170.14
G0278,12.62
G0279,42.7
G0281,11.32
G0283,12.29
G0288,45.29
G0289,82.16
G0296,26.85
G0316,30.73
G0317,30.41
G0318,30.08
G0323,53.7
G0329,10.35
G0337,66.63
G0341,1518.34
G0342,738.47
G0343,1205.55
G0372,8.41
G0396,33.64
G0397,62.75
G0402,160.76
G0403,13.91
G0404,6.15
G0405,7.76
G0406,39.46
G0407,69.87
G0408,100.92
G0409,23.29
G0412,714.53
G0413,1047.06
G0414,989.16
G0415,1347.23
G0416,354.52
G0420,104.8
G0421,25.23
G0422,126.15
G0423,126.15
G0425,88.95
G0426,125.83
G0427,178.88
G0429,97.04
G0438,160.44
G0439,126.47
G0442,17.14
G0443,31.7
G0444,17.14
G0445,31.38
G0446,31.7
G0447,31.7
G0451,11.32
G0452,47.23
G0453,30.41
G0454,8.41
G0455,127.45
G0459,42.05
G0465,890.18
G0473,11.97
G0500,54.99
G0506,60.81
G0508,199.25
G0509,182.43
G0511,54.67
G0512,139.41
G0513,60.81
G0514,60.81
G0516,167.23
G0517,188.58
G0518,299.53
G0537,18.44
G0538,15.2
G0539,52.08
G0540,25.55
G0541,52.08
G0542,25.55
G0543,22.0
G0544,61.78
G0545,43.02
G0546,17.14
G0547,34.61
G0548,52.4
G0549,70.19
G0550,32.35
G0551,33.96
G0553,51.75
G0554,39.79
G0556,15.2
G0557,48.84
G0558,107.07
G0559,8.73
G0560,41.4
G2001,47.87
G2002,71.49
G2003,116.77
G2004,153.32
G2005,200.55
G2006,46.9
G2007,76.01
G2008,119.04
G2009,167.55
G2010,11.97
G2011,16.17
G2013,200.55
G2014,71.81
G2015,100.6
G2025,94.45
G2082,825.81
G2083,1171.27
G2086,454.47
G2087,411.12
G2088,55.31
G2211,15.53
G2212,31.05
G2213,59.52
G2214,54.34
G2250,11.97
G2251,13.91
G2252,25.55
G3002,80.22
G3003,29.44
G6001,171.76
G6002,73.43
G6003,146.85
G6004,119.04
G6005,119.04
G6006,118.39
G6007,211.22
G6008,164.0
G6009,165.29
G6010,162.7
G6011,216.07
G6012,216.4
G6013,217.37
G6014,216.07
G6015,337.37
G6016,336.08
G9037,40.11
G9038,50.14
G9157,89.92
G9187,46.26
G9481,17.14
G9482,32.35
G9483,51.11
G9484,86.37
G9485,113.54
G9486,17.14
G9487,34.61
G9488,53.37
G9489,75.04
G9490,46.26
G9685,179.2
G9868,25.88
G9869,34.61
G9870,43.34
G9978,47.87
G9979,69.87
G9980,103.19
G9981,157.85
G9982,205.08
G9983,47.87
G9984,78.28
G9985,111.6
G9986,153.32
G9987,46.26
P3001,24.26
Q0035,21.35
Q0091,43.34
Q0092,25.88
